bird_id,bird_model_id,start_odometer,end_odometer,start_timestamp,end_timestamp,rider_id,rider_age,ride_rating,ride_neighborhood,ride_triggered_maintenance
194,1,2103.8,2109.98,1523567064,1523567946,87,44,1,downtown,FALSE
175,2,1690.79,1696.85,1523228508,1523229755,80,35,5,pasadena,TRUE
270,1,1970.49,2004.21,1523448479,1523454657,79,33,2,venice,FALSE
421,2,1780.8,1783.1,1523375054,1523375793,19,39,5,pasadena,TRUE
466,2,1894.25,1919.11,1523362449,1523366950,79,33,5,west hollywood,FALSE
257,2,1769.6,1812.35,1523329297,1523334660,19,39,4,hollywood,TRUE
366,2,1511.28,1544.55,1523266244,1523275158,27,53,2,playa vista,TRUE
193,1,1639.1,1651.24,1523292752,1523294216,81,18,3,playa vista,TRUE
260,1,2280.11,2303.83,1523466433,1523472925,10,36,1,playa vista,TRUE
488,2,1899.83,1918,1523392573,1523398345,50,30,5,downtown,FALSE
457,1,2084.85,2111.71,1523401703,1523407080,91,40,2,ucla,TRUE
366,2,1544.55,1567.66,1523277931,1523281120,91,40,5,ucla,FALSE
367,1,1945.44,1953.55,1523448028,1523451571,18,55,4,brentwood,FALSE
243,1,1811.99,1853.14,1523303956,1523310759,58,58,2,ucla,FALSE
78,1,1555.86,1579.57,1523206873,1523217243,69,49,5,hollywood,TRUE
389,1,1932.53,1941.98,1523438108,1523440344,15,21,2,brentwood,TRUE
390,1,1168.13,1190.37,1523195411,1523200889,90,40,1,venice,FALSE
205,2,1905.49,1950.38,1523330097,1523339021,79,33,2,venice,FALSE
270,1,2004.21,2022.28,1523454902,1523457305,45,33,1,culver city,TRUE
375,1,1536.55,1542.53,1523244381,1523245231,26,38,5,echo park,FALSE
99,1,2192.28,2223.75,1523616104,1523620068,65,28,4,echo park,FALSE
88,2,1901.38,1917.54,1523382207,1523386190,60,63,1,echo park,FALSE
194,1,2109.98,2152.67,1523571046,1523577224,44,24,5,playa vista,TRUE
205,2,1950.38,1982.44,1523344890,1523350653,46,47,5,venice,FALSE
470,1,1600.12,1626.1,1523238992,1523243668,16,21,2,pasadena,TRUE
105,2,1512.78,1526.34,1523248871,1523250793,76,48,5,brentwood,FALSE
482,2,1817.9,1851.82,1523343394,1523357842,86,24,3,santa monica,TRUE
254,1,1985.72,1991.3,1523299994,1523301804,97,49,4,venice,FALSE
284,2,1935.71,1936.94,1523310893,1523311152,33,34,1,santa monica,FALSE
24,1,1813.85,1819.23,1523367634,1523368610,31,53,5,brentwood,FALSE
358,1,1696.01,1737.02,1523310140,1523320286,68,59,5,santa monica,FALSE
241,1,1950.97,1990.03,1523410284,1523432786,32,62,4,downtown,TRUE
27,1,1954.44,1984.66,1523351680,1523356791,48,52,4,playa vista,FALSE
98,1,2059.55,2069.25,1523498996,1523500724,52,55,5,culver city,TRUE
370,1,1905.29,1946.47,1523343659,1523350041,90,40,4,downtown,TRUE
134,1,1807.61,1820.88,1523332725,1523336108,19,39,2,santa monica,FALSE
495,1,2489.77,2510.74,1523677223,1523684797,67,38,1,hollywood,FALSE
26,2,2130.4,2141.67,1523444543,1523446269,23,36,2,brentwood,FALSE
18,1,1964.68,1966.13,1523393733,1523393915,12,51,4,culver city,TRUE
382,1,1969.61,2011.16,1523441408,1523451690,42,28,4,hollywood,FALSE
212,2,1329.48,1341.68,1523233946,1523235976,94,52,1,culver city,TRUE
76,2,1982.4,2023.73,1523404713,1523423443,52,55,5,culver city,FALSE
181,2,2428.29,2442.88,1523526783,1523533165,82,37,5,hollywood,FALSE
160,2,1717.54,1762.27,1523257124,1523263627,83,57,5,hollywood,FALSE
347,1,2063.36,2082.68,1523432969,1523435539,94,52,5,echo park,TRUE
190,1,1483.92,1501.55,1523213660,1523222819,91,40,4,west hollywood,TRUE
211,1,1860.15,1889.01,1523299438,1523303727,60,63,1,venice,TRUE
87,2,1822.08,1841.79,1523293080,1523296607,30,24,4,west hollywood,FALSE
210,2,1943.85,1949.3,1523330719,1523332431,16,21,4,santa monica,FALSE
9,1,1878.39,1907.43,1523404077,1523407608,0,47,5,west hollywood,FALSE
110,1,1653.63,1684.28,1523250866,1523255595,38,48,4,west hollywood,TRUE
249,1,2433.33,2451.35,1523615179,1523621279,76,48,4,downtown,FALSE
54,2,1898.82,1915.64,1523361603,1523363732,74,58,5,venice,FALSE
437,2,1477.18,1508.94,1523189283,1523201717,42,28,5,ucla,FALSE
73,1,2363.37,2368.23,1523560199,1523560887,2,64,1,hollywood,FALSE
358,1,1737.02,1750.27,1523325371,1523327411,94,52,1,pasadena,FALSE
107,1,1906.97,1933.19,1523384836,1523388055,22,59,5,santa monica,FALSE
306,1,1998.16,2005.4,1523395963,1523398897,4,56,2,hollywood,FALSE
26,2,2141.67,2150.71,1523451346,1523452583,12,51,5,pasadena,FALSE
235,2,2095.48,2123.45,1523448735,1523453248,15,21,5,hollywood,TRUE
398,2,1734.57,1739.08,1523293553,1523294117,61,45,1,culver city,FALSE
269,1,1758.69,1774.3,1523358390,1523360364,52,55,4,culver city,FALSE
140,1,1913.28,1957.37,1523388328,1523401877,16,21,5,brentwood,FALSE
187,1,1820.81,1841.01,1523256661,1523259674,14,41,5,venice,TRUE
218,1,1929.3,1939.33,1523290730,1523294603,56,31,3,playa vista,FALSE
112,2,1954.13,1956.7,1523436040,1523436367,86,24,1,playa vista,TRUE
361,1,1765.41,1780.72,1523282062,1523284024,12,51,5,downtown,FALSE
134,1,1820.88,1856.31,1523343230,1523350925,64,29,5,west hollywood,FALSE
153,1,2293.18,2301.16,1523552454,1523553637,36,55,5,hollywood,TRUE
340,1,2047,2091.62,1523347870,1523357881,55,64,5,venice,FALSE
11,1,2131.66,2154.74,1523516152,1523527172,61,45,4,hollywood,TRUE
201,1,2285.59,2291.61,1523576670,1523577662,85,59,1,culver city,TRUE
425,2,2009.99,2023.34,1523363796,1523366259,87,44,3,west hollywood,FALSE
118,2,1449.82,1458.62,1523240670,1523241853,97,49,5,echo park,FALSE
440,2,2243.28,2272.54,1523569795,1523579720,85,59,1,pasadena,FALSE
268,1,2369.11,2389.4,1523647658,1523660123,45,33,4,pasadena,FALSE
95,2,2108.45,2129.92,1523543869,1523549067,81,18,5,culver city,FALSE
112,2,1956.7,1959.49,1523441795,1523443725,95,64,1,culver city,FALSE
139,1,1936.19,1966.1,1523456662,1523463086,70,22,1,west hollywood,TRUE
386,2,1889.95,1897.47,1523462657,1523463684,95,64,1,hollywood,FALSE
22,2,2091.4,2128.65,1523486054,1523491882,77,55,1,hollywood,FALSE
280,1,2148.96,2176.8,1523486984,1523498623,40,35,4,venice,FALSE
407,1,1886.75,1925.69,1523371753,1523380688,99,54,3,echo park,FALSE
110,1,1684.28,1702.98,1523260904,1523263314,12,51,5,santa monica,FALSE
401,1,1789.6,1832.94,1523272767,1523280132,26,38,1,culver city,FALSE
286,2,2315.3,2355.05,1523539421,1523547869,62,22,5,santa monica,FALSE
39,2,1769.34,1797.25,1523298393,1523302074,0,47,5,echo park,FALSE
31,2,1946.59,1956.48,1523375302,1523376734,54,37,4,pasadena,FALSE
110,1,1702.98,1723.88,1523265390,1523268440,51,65,2,echo park,TRUE
242,1,2044.67,2066.91,1523379389,1523391054,5,56,5,santa monica,FALSE
328,2,1639.7,1669.57,1523322201,1523337272,47,41,4,west hollywood,TRUE
108,1,1744.24,1767.77,1523315276,1523322738,86,24,4,brentwood,FALSE
184,1,1583.39,1598.86,1523276943,1523279713,50,30,4,brentwood,TRUE
421,2,1783.1,1808.73,1523378072,1523386572,87,44,1,echo park,FALSE
478,1,2034.13,2067.93,1523391179,1523410960,32,62,5,west hollywood,FALSE
179,2,1723.96,1735.94,1523329611,1523331156,72,18,5,ucla,TRUE
263,1,1986.76,2019.46,1523356375,1523364799,69,49,5,hollywood,FALSE
330,1,1956.52,1989.35,1523493734,1523502998,72,18,1,downtown,TRUE
64,1,1676.87,1691.15,1523317879,1523320979,85,59,5,ucla,FALSE
1,1,1749.88,1764.74,1523330307,1523333450,23,36,1,ucla,TRUE
101,2,1996.23,2004.18,1523398819,1523401136,39,29,5,culver city,TRUE
144,2,1856.85,1898.76,1523266958,1523283963,10,36,5,playa vista,FALSE
90,1,1711.39,1727.29,1523323137,1523330100,48,52,4,west hollywood,TRUE
132,1,1505.42,1534.12,1523324321,1523334865,4,56,1,venice,FALSE
1,1,1764.74,1806.1,1523339171,1523346956,63,40,5,santa monica,TRUE
245,2,2107.29,2119.41,1523461980,1523463901,43,36,5,culver city,TRUE
439,2,1820.02,1827.45,1523365194,1523366195,21,31,5,culver city,TRUE
55,1,2270.8,2310,1523608631,1523613358,53,45,5,brentwood,FALSE
200,1,1728.51,1751.82,1523275654,1523278920,23,36,4,hollywood,TRUE
394,1,2235.62,2245.32,1523554297,1523556979,73,20,5,santa monica,FALSE
478,1,2067.93,2084.29,1523415598,1523420514,59,36,2,venice,FALSE
174,2,1903.67,1928.03,1523347437,1523351675,5,56,5,brentwood,FALSE
36,2,2095.4,2097.87,1523404572,1523405576,8,33,4,hollywood,TRUE
261,1,1834.33,1871,1523378123,1523383035,10,36,1,pasadena,FALSE
65,1,1904.46,1942.27,1523341832,1523347060,40,35,5,west hollywood,FALSE
50,1,1809.6,1851.71,1523307325,1523314367,94,52,5,santa monica,TRUE
246,1,1711.33,1732.58,1523347765,1523358440,96,19,5,santa monica,TRUE
95,2,2129.92,2167.77,1523553648,1523570976,60,63,5,venice,FALSE
297,1,1815.09,1832.65,1523252957,1523255955,36,55,4,venice,FALSE
248,1,1956.24,1960.56,1523529021,1523530250,2,64,2,venice,TRUE
237,1,2058.74,2095.7,1523423974,1523434799,94,52,1,brentwood,TRUE
461,1,1959.97,1966.68,1523384103,1523386584,0,47,1,west hollywood,FALSE
427,2,1644.61,1654.38,1523267722,1523272393,18,55,5,venice,FALSE
142,1,1991.81,2032.08,1523365467,1523374245,51,65,5,echo park,TRUE
136,1,1999.17,2000.69,1523419437,1523419633,19,39,2,west hollywood,FALSE
321,1,1887.69,1907.91,1523314680,1523318289,90,40,5,downtown,FALSE
365,1,2097.1,2109.1,1523529205,1523530673,21,31,4,west hollywood,TRUE
274,1,1591.46,1604.8,1523261346,1523263550,72,18,3,downtown,FALSE
236,2,1675.1,1686.11,1523195392,1523197334,99,54,2,hollywood,FALSE
55,1,2310,2339.21,1523615630,1523625511,73,20,4,west hollywood,FALSE
340,1,2091.62,2095.27,1523360000,1523360559,81,18,1,echo park,TRUE
79,1,1799.53,1843.32,1523340054,1523357158,64,29,5,ucla,TRUE
191,1,1970.98,2000.55,1523414245,1523420056,79,33,5,downtown,FALSE
418,1,1956.63,1983.62,1523437456,1523442034,33,34,1,pasadena,TRUE
431,1,1897.49,1925.84,1523429725,1523438113,69,49,4,playa vista,FALSE
323,2,1712.66,1714.5,1523308531,1523308857,7,51,5,culver city,TRUE
402,1,1956.64,1999.74,1523385648,1523395169,22,59,4,west hollywood,FALSE
431,1,1925.84,1932.75,1523439949,1523440942,94,52,1,playa vista,FALSE
180,1,1527.61,1534.31,1523206738,1523210891,99,54,4,west hollywood,TRUE
88,2,1917.54,1954.47,1523388654,1523393406,26,38,4,playa vista,FALSE
147,1,2027.25,2035.59,1523433912,1523436248,89,24,3,echo park,TRUE
170,1,2138.37,2180.49,1523448191,1523467965,57,51,4,playa vista,FALSE
51,2,1853.3,1887.56,1523333578,1523339869,20,60,5,ucla,TRUE
289,1,1726.53,1744.78,1523356685,1523362729,16,21,4,santa monica,FALSE
162,2,1963.65,1980.03,1523346839,1523352783,80,35,5,brentwood,TRUE
367,1,1953.55,1975.59,1523457288,1523462647,43,36,5,culver city,FALSE
497,2,2426.95,2445.48,1523522801,1523526323,1,47,2,venice,FALSE
82,2,2322.28,2350.43,1523550835,1523557513,77,55,2,echo park,TRUE
92,1,1694.85,1712.53,1523352966,1523355326,13,54,3,brentwood,TRUE
175,2,1696.85,1738.45,1523233452,1523248760,98,52,4,ucla,FALSE
487,1,1686.02,1697.97,1523205016,1523210948,83,57,2,culver city,FALSE
19,2,2111.76,2138.89,1523446921,1523464869,50,30,5,downtown,TRUE
429,1,2044.41,2072.79,1523489595,1523497685,38,48,5,santa monica,FALSE
246,1,1732.58,1752.52,1523358831,1523361390,59,36,4,echo park,FALSE
331,1,2126.07,2130.05,1523404113,1523404705,85,59,3,pasadena,FALSE
15,1,2050.92,2061.24,1523464697,1523467193,6,55,4,downtown,FALSE
209,1,2283.72,2313.95,1523560222,1523569421,94,52,5,downtown,FALSE
301,1,2010.97,2020.41,1523339621,1523343428,93,32,5,santa monica,FALSE
264,2,1659.04,1681.53,1523309241,1523312165,73,20,5,hollywood,TRUE
493,2,1824.32,1862.46,1523359178,1523368090,91,40,5,playa vista,FALSE
324,1,1883.21,1885.87,1523322354,1523323718,39,29,4,brentwood,FALSE
402,1,1999.74,2014.23,1523402190,1523405676,47,41,1,downtown,TRUE
255,1,1923.35,1955.68,1523373480,1523379036,90,40,5,downtown,FALSE
108,1,1767.77,1812,1523329728,1523335313,60,63,3,culver city,TRUE
132,1,1534.12,1575.81,1523336702,1523343540,90,40,1,pasadena,FALSE
81,2,2352.41,2387.25,1523644988,1523654047,81,18,4,santa monica,TRUE
492,1,1783.57,1823,1523260687,1523265706,4,56,3,santa monica,FALSE
414,1,1747.47,1757.7,1523271842,1523274065,76,48,2,culver city,FALSE
334,1,1873.07,1916.79,1523407796,1523413938,44,24,1,venice,TRUE
496,2,2186.33,2190.72,1523429875,1523430912,38,48,4,hollywood,FALSE
276,1,1542.33,1579.14,1523242302,1523249358,84,49,2,echo park,TRUE
234,1,2171.14,2181.48,1523495632,1523501426,16,21,1,brentwood,FALSE
91,1,2067.49,2093.77,1523458491,1523464806,64,29,5,culver city,TRUE
331,1,2130.05,2174.56,1523407893,1523414207,36,55,4,hollywood,FALSE
479,2,1777.05,1820.39,1523260620,1523274103,9,23,5,west hollywood,FALSE
412,1,1764.48,1794.74,1523391959,1523408730,71,64,1,santa monica,FALSE
98,1,2069.25,2091.83,1523500909,1523506450,24,21,4,brentwood,TRUE
118,2,1458.62,1484,1523246446,1523249827,47,41,5,echo park,FALSE
18,1,1966.13,2000.14,1523397980,1523403871,26,38,5,echo park,FALSE
53,2,1627.54,1645.92,1523325847,1523330214,22,59,5,pasadena,FALSE
179,2,1735.94,1750.51,1523332740,1523336490,73,20,5,hollywood,FALSE
244,1,1589.17,1632.91,1523310355,1523320759,40,35,2,hollywood,FALSE
190,1,1501.55,1512.6,1523227696,1523231835,34,36,5,downtown,TRUE
487,1,1697.97,1731.87,1523211239,1523222514,96,19,5,santa monica,FALSE
325,1,2124.45,2145.55,1523530790,1523538011,58,58,4,venice,FALSE
111,2,2358.66,2371.59,1523564506,1523566729,68,59,5,echo park,TRUE
285,2,1517.33,1523.66,1523281962,1523282864,72,18,5,pasadena,FALSE
126,2,1780.62,1802.92,1523334175,1523346652,23,36,5,culver city,TRUE
98,1,2091.83,2135.13,1523506867,1523523281,85,59,5,west hollywood,FALSE
342,2,2034.78,2070.72,1523402601,1523408306,67,38,5,west hollywood,FALSE
71,1,1512.5,1516.64,1523116584,1523117277,95,64,4,west hollywood,TRUE
347,1,2082.68,2126.22,1523439120,1523460516,61,45,5,venice,TRUE
154,1,1650.9,1685.33,1523275503,1523298991,60,63,5,culver city,FALSE
278,2,1564.48,1599.11,1523248106,1523253042,74,58,4,pasadena,FALSE
463,2,1791.16,1824.59,1523325258,1523330938,51,65,4,downtown,FALSE
212,2,1341.68,1354.52,1523241498,1523243388,61,45,5,culver city,FALSE
325,1,2145.55,2173.99,1523542759,1523546559,40,35,5,hollywood,FALSE
278,2,1599.11,1614.75,1523258978,1523261114,10,36,5,playa vista,FALSE
438,2,2503.68,2521.7,1523570321,1523574317,47,41,4,brentwood,TRUE
52,1,1929.7,1972.38,1523287020,1523299155,28,51,5,west hollywood,FALSE
40,1,2005.45,2048.1,1523410310,1523419581,79,33,5,pasadena,TRUE
483,2,1740.3,1771.83,1523366469,1523370265,34,36,5,brentwood,FALSE
351,1,2098.66,2119.19,1523456699,1523464310,33,34,4,west hollywood,TRUE
407,1,1925.69,1961.31,1523382180,1523388514,99,54,5,west hollywood,TRUE
321,1,1907.91,1943.44,1523323502,1523328505,20,60,5,west hollywood,TRUE
224,2,1856.23,1887.03,1523257951,1523269220,59,36,4,venice,TRUE
4,2,1991.56,2002.35,1523424341,1523425647,6,55,1,downtown,TRUE
298,2,1929.11,1957.87,1523374806,1523380187,1,47,5,culver city,TRUE
89,1,1671.83,1709.14,1523393649,1523399120,64,29,2,hollywood,TRUE
481,1,1683.08,1715.92,1523312869,1523319669,78,55,1,ucla,FALSE
377,1,2198.01,2221.25,1523420901,1523424121,57,51,1,hollywood,TRUE
85,1,1968.15,1989.35,1523321561,1523325737,5,56,1,downtown,FALSE
89,1,1709.14,1752.98,1523400605,1523405941,38,48,5,ucla,FALSE
55,1,2339.21,2347.05,1523632605,1523635188,58,58,2,pasadena,FALSE
147,1,2035.59,2059.1,1523442073,1523447963,34,36,2,ucla,FALSE
266,2,1522.94,1546.49,1523273288,1523283453,64,29,4,santa monica,FALSE
29,2,2593.86,2607.05,1523661647,1523665060,18,55,4,brentwood,FALSE
32,1,1824.62,1862.24,1523399257,1523415361,27,53,1,santa monica,FALSE
455,2,1875.94,1914.11,1523427974,1523435215,67,38,3,brentwood,FALSE
419,1,2191.86,2221.69,1523461844,1523465431,76,48,5,pasadena,FALSE
49,2,1980.74,1990.16,1523400327,1523402164,27,53,4,downtown,FALSE
242,1,2066.91,2096.48,1523393647,1523409883,74,58,5,brentwood,TRUE
74,1,2180.26,2194.98,1523564834,1523567034,92,42,1,culver city,FALSE
278,2,1614.75,1615.99,1523261977,1523262135,43,36,5,hollywood,TRUE
207,1,1818.48,1863.34,1523354506,1523368984,45,33,1,pasadena,TRUE
86,1,1748.13,1762.48,1523296141,1523299518,47,41,5,culver city,TRUE
407,1,1961.31,1986.35,1523389319,1523397431,21,31,5,santa monica,FALSE
90,1,1727.29,1758.93,1523336637,1523341139,93,32,2,brentwood,FALSE
88,2,1954.47,1981.57,1523400047,1523412896,72,18,3,playa vista,TRUE
106,1,1929.39,1949.35,1523384627,1523388124,50,30,4,venice,FALSE
254,1,1991.3,2012.57,1523306698,1523309566,55,64,1,brentwood,FALSE
222,2,2172.51,2206.83,1523478605,1523491266,61,45,5,downtown,FALSE
334,1,1916.79,1946.89,1523417303,1523438595,46,47,1,downtown,TRUE
112,2,1959.49,1980.26,1523450007,1523453429,52,55,5,venice,TRUE
43,1,1765.97,1774.31,1523285663,1523286716,85,59,5,culver city,FALSE
425,2,2023.34,2027.46,1523367367,1523368141,23,36,4,brentwood,FALSE
476,2,1914.55,1952.85,1523331356,1523337632,81,18,4,playa vista,FALSE
162,2,1980.03,2011.89,1523357763,1523361791,54,37,5,hollywood,TRUE
101,2,2004.18,2048.46,1523402268,1523416447,19,39,3,brentwood,FALSE
254,1,2012.57,2044.44,1523312244,1523331453,70,22,3,culver city,TRUE
452,2,1706.55,1746.63,1523267632,1523281842,5,56,5,pasadena,TRUE
261,1,1871,1895.84,1523386143,1523393331,88,35,5,downtown,FALSE
223,1,1919.17,1947.81,1523371456,1523374977,21,31,1,echo park,FALSE
269,1,1774.3,1776.43,1523362658,1523363187,16,21,2,downtown,TRUE
55,1,2347.05,2363.22,1523639857,1523642069,4,56,4,venice,TRUE
323,2,1714.5,1726.07,1523315315,1523317541,68,59,4,pasadena,FALSE
216,1,1403.33,1447.34,1523142158,1523166475,44,24,1,pasadena,FALSE
263,1,2019.46,2028.62,1523369131,1523371407,59,36,5,venice,TRUE
354,1,2339.07,2382.55,1523538033,1523543365,2,64,1,echo park,TRUE
22,2,2128.65,2166.68,1523495113,1523500897,34,36,4,culver city,FALSE
123,1,2214.96,2235.19,1523489122,1523498247,64,29,4,ucla,FALSE
313,1,2141.22,2158.27,1523496408,1523501713,65,28,4,echo park,TRUE
31,2,1956.48,1986.17,1523382771,1523387099,58,58,5,venice,TRUE
36,2,2097.87,2115.34,1523408843,1523412004,2,64,5,pasadena,FALSE
446,1,1865.99,1884.16,1523456338,1523459403,83,57,1,west hollywood,FALSE
434,1,1931.64,1945.28,1523405738,1523408810,62,22,4,downtown,TRUE
369,1,1857.07,1895.13,1523507626,1523518957,40,35,1,pasadena,FALSE
330,1,1989.35,1999.53,1523503272,1523509471,44,24,1,brentwood,TRUE
196,1,1818.67,1821.64,1523421020,1523421474,14,41,4,pasadena,TRUE
297,1,1832.65,1851.55,1523259155,1523267410,50,30,4,venice,FALSE
27,1,1984.66,2012.02,1523358441,1523363642,41,31,2,downtown,FALSE
236,2,1686.11,1705.29,1523200915,1523203361,3,18,5,pasadena,FALSE
497,2,2445.48,2470.22,1523530551,1523534569,93,32,4,venice,TRUE
136,1,2000.69,2021.88,1523419936,1523422548,53,45,4,santa monica,FALSE
104,1,2103.57,2148.39,1523404036,1523414201,30,24,1,brentwood,FALSE
411,1,2456.4,2483.47,1523609744,1523619434,96,19,4,hollywood,FALSE
65,1,1942.27,1980.58,1523347696,1523353574,43,36,1,echo park,FALSE
116,1,1677.35,1692.38,1523292531,1523294837,57,51,4,echo park,FALSE
462,1,1671.08,1714.67,1523336620,1523342157,5,56,1,playa vista,TRUE
445,2,2007.24,2029.4,1523305245,1523313164,45,33,5,culver city,FALSE
266,2,1546.49,1589.85,1523288420,1523293711,86,24,2,pasadena,FALSE
166,1,1825.28,1832.03,1523389179,1523393448,0,47,5,brentwood,TRUE
46,2,1875.03,1916.44,1523435930,1523443561,80,35,5,downtown,FALSE
460,1,2130.86,2167.58,1523458493,1523467655,11,64,1,santa monica,FALSE
263,1,2028.62,2034.89,1523371850,1523373376,8,33,5,culver city,TRUE
38,2,1830.95,1855.12,1523432416,1523436276,11,64,5,brentwood,TRUE
421,2,1808.73,1816.93,1523392441,1523393705,11,64,2,playa vista,FALSE
292,1,1583.62,1623.5,1523253060,1523263830,85,59,1,ucla,FALSE
70,1,1853.92,1859.04,1523312341,1523313765,63,40,4,echo park,TRUE
490,1,1616.82,1633.17,1523278136,1523281390,21,31,4,ucla,TRUE
130,1,2173.08,2176.97,1523476559,1523477092,70,22,5,santa monica,TRUE
222,2,2206.83,2248.51,1523492866,1523508056,27,53,5,venice,FALSE
339,1,2055.11,2064.32,1523457731,1523459298,70,22,1,echo park,TRUE
448,2,2284.34,2287.51,1523458577,1523459250,41,31,3,west hollywood,TRUE
166,1,1832.03,1846.06,1523399243,1523401799,19,39,4,west hollywood,FALSE
338,2,2215.15,2219.75,1523550059,1523551080,1,47,5,west hollywood,FALSE
335,1,2032.54,2044.75,1523386179,1523387732,72,18,5,west hollywood,FALSE
491,1,1724.06,1752.2,1523260136,1523274583,50,30,5,playa vista,FALSE
40,1,2048.1,2084.23,1523423936,1523433127,89,24,5,echo park,FALSE
131,1,2013.39,2015.67,1523396985,1523397453,53,45,4,west hollywood,FALSE
488,2,1918,1934.17,1523402085,1523404349,79,33,1,culver city,TRUE
278,2,1615.99,1660.45,1523263113,1523275128,77,55,4,venice,FALSE
409,1,2331.32,2367.97,1523472576,1523480801,27,53,2,playa vista,FALSE
457,1,2111.71,2138.49,1523412411,1523416620,8,33,4,brentwood,TRUE
315,2,2068.87,2109.11,1523373738,1523379044,3,18,5,ucla,FALSE
102,2,1980.05,2000.62,1523401792,1523411636,42,28,4,ucla,FALSE
53,2,1645.92,1653.18,1523336151,1523339144,72,18,1,brentwood,FALSE
184,1,1598.86,1622.45,1523280124,1523283725,54,37,1,venice,FALSE
263,1,2034.89,2067.72,1523374373,1523380327,63,40,4,venice,FALSE
440,2,2272.54,2300.25,1523586257,1523593013,29,54,5,venice,FALSE
126,2,1802.92,1804.04,1523346734,1523346958,46,47,5,brentwood,FALSE
114,1,1524.38,1539.12,1523206082,1523215046,63,40,4,santa monica,FALSE
102,2,2000.62,2005.93,1523414653,1523415414,22,59,4,echo park,TRUE
66,2,1826.27,1849.33,1523371073,1523374996,63,40,5,pasadena,TRUE
273,1,1725.87,1769.69,1523291181,1523305764,20,60,1,hollywood,FALSE
287,1,1895.04,1910.01,1523364848,1523368873,77,55,2,pasadena,TRUE
135,1,1880.51,1896.46,1523331410,1523337157,55,64,4,santa monica,FALSE
